IQ,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,branch_encoded,KT,CGPA_Final,Placement
116.0,7.0,0,5.598416341233829,4.84166894158939,3,1,0,7.76,1
100.0,4.982957532421125,0,4.840733323209754,4.917552837670614,2,2,3,5.55,0
98.0,5.854090997804224,1,4.0,6.0,2,2,3,7.375,0
84.0,2.0,1,6.0,6.0,0,4,2,0.0,0
89.0,8.25628629665323,0,7.330738333643488,10.0,1,4,3,7.3725000000000005,0
99.0,5.351948924409644,0,5.0455552657800595,4.968012811802492,3,1,1,7.7275,0
93.0,8.0,0,6.0,10.0,4,3,6,7.159999999999999,1
120.0,7.7726797253456255,0,10.0,7.0,2,3,3,8.52,0
100.0,5.182847716078907,0,4.893122102453617,3.0,2,2,0,8.135,0
100.0,1.1192852034153056,0,9.0,3.0,3,1,1,3.9633333333333334,0
63.0,2.0,1,2.0,0.0,4,3,0,5.42,0
78.0,6.0,1,0.0,6.0,0,1,0,7.156666666666666,1
101.0,5.24186485110285,0,10.0,6.925041127921784,4,1,2,6.9350000000000005,0
68.0,4.0,0,0.0,10.0,0,0,1,8.0025,0
112.0,6.0,0,2.4220796402342017,2.0,0,3,1,7.98,0
82.0,2.0,1,5.742796805238974,9.0,2,1,3,7.608000000000001,1
93.0,3.0,0,0.0,5.0,1,1,2,6.005,0
105.0,4.398964862127961,1,9.0,7.519767445288396,3,2,6,6.272,0
100.0,3.0,1,4.406181812343284,4.664832320920347,2,2,5,5.45,0
120.0,8.0,1,2.743047178759113,2.0,4,1,2,6.58,1
105.0,3.578269978822604,1,3.701985743209903,5.7020421201926155,0,2,4,6.840000000000001,0
98.0,6.273905455125906,0,8.0,7.0,5,0,2,7.419999999999999,0
89.0,5.789765209253137,1,5.538916167669598,6.448367989192011,5,1,2,6.66,1
105.0,3.508712710831716,1,3.7097692271522646,5.638214215867462,0,2,4,6.4025,0
86.0,2.0,1,7.602427740360987,8.0,3,1,2,8.19,1
97.0,4.774837846233805,0,4.76090684041089,6.419735353805532,3,2,3,6.31,1
96.0,4.332022252837124,0,3.0,2.9862920012815675,0,4,2,4.790000000000001,0
92.0,4.53428834108044,1,3.8408158548531617,6.578733722282616,3,2,6,6.67,0
100.0,7.0,0,4.557957136113387,9.0,3,1,6,8.125,0
67.0,8.0,0,4.0,8.360760155285655,4,3,3,4.56,0
98.0,5.0,1,5.330797005100813,4.432238128915662,2,1,0,6.796000000000001,0
107.0,10.0,0,4.515207383247386,6.0,5,2,5,4.579999999999999,0
92.0,2.0,1,5.661376819657665,8.0,2,2,4,6.4825,1
100.0,4.4605518615253565,1,4.6702794367928036,5.058693803972016,1,1,0,8.68,0
99.0,5.650573326876735,0,1.0,2.0,2,1,0,6.4350000000000005,0
120.0,5.0,0,4.800273800662389,4.057368583677459,2,2,3,5.22,1
95.0,5.88136971705746,0,7.0,8.0,2,2,3,6.6899999999999995,0
72.0,3.9248667474977275,0,5.401991213203068,6.7546740580927445,3,1,0,7.5249999999999995,0
100.0,5.268655821096189,1,4.726608205980323,5.1406807277506665,3,1,2,7.4799999999999995,0
107.0,3.967590956641555,0,10.0,8.36118719042113,3,1,5,4.98,0
90.0,7.924396326198558,0,6.914490889470901,7.0,4,2,1,8.21,0
97.0,7.2242795123246175,0,5.0,8.0,4,1,3,6.645,1
100.0,5.0,0,2.0,5.092263857025918,2,2,5,7.85,0
123.0,0.0,1,0.35462029690037156,0.0,0,0,5,1.43,0
70.0,4.833966064558886,1,0.0,7.0,2,1,3,7.01,0
120.0,2.0,0,10.0,8.0,0,1,4,8.63,0
101.0,4.852904852559131,0,10.0,6.766843781335428,3,2,2,7.99,0
120.0,7.562594794288952,0,5.412490436531392,4.757917802446336,4,1,3,9.65,1
96.0,9.0,1,4.380339436335909,7.359807116856068,4,1,2,7.267999999999999,0
114.0,2.0,1,7.694830336424907,8.0,0,1,3,5.805,1
109.0,8.0,0,3.498286723141103,7.166871522330014,1,2,3,6.8075,0
90.0,7.0,0,0.0,5.08888921639041,2,1,2,9.28,0
100.0,4.895141724221077,0,5.0,3.0,2,2,0,5.5200000000000005,0
121.0,10.0,1,2.239453511419228,1.0,4,1,2,5.975,0
108.0,3.4739880405528325,0,3.7184818905757915,3.0,2,1,1,6.38,1
79.0,5.445829160434862,0,4.47013079387402,4.0,8,1,4,6.306,1
83.0,3.0,1,7.946647485714788,1.84670573903181,5,4,3,5.3500000000000005,0
118.0,7.39651828458009,0,5.307143860442089,6.0,2,1,3,6.403333333333333,0
104.0,4.656715906553732,0,4.680453493358481,5.0,1,3,2,9.3,1
108.0,2.8988347059849104,0,2.8289844737155576,2.0,3,1,5,4.8825,0
110.0,6.0,1,9.976913961252865,6.0,5,1,3,5.6933333333333325,0
100.0,7.1085851796336215,1,5.347001032510825,5.6918707380557,5,1,4,8.834999999999999,0
97.0,6.357460992151122,0,9.0,7.0,4,2,3,6.937039247471645,0
101.0,5.274881473181626,1,6.0,5.297715341630397,3,1,0,7.033333333333334,1
101.0,10.0,1,5.279987044558279,6.213149958937807,5,2,3,7.109999999999999,0
86.0,6.0,0,3.8193858801511986,7.0,4,0,2,6.192499999999999,0
100.0,4.0,1,1.0,4.3893472073157795,2,1,3,7.88,1
101.0,5.936339296830603,0,5.794630554826437,5.283672097058133,2,4,3,7.67,1
108.0,6.242138565275244,1,5.107732147476359,4.381392637157262,3,2,3,7.71,0
100.0,5.452041097682084,0,5.675144984323573,5.769995007722251,3,3,3,7.3759999999999994,1
120.0,9.0,1,2.7528506636608583,2.0,4,2,2,5.713333333333334,1
98.0,5.213912310305403,0,3.0,3.406357453557593,2,3,3,3.67,0
103.0,8.72,0,5.0,6.341505111650754,3,1,1,7.94,0
100.0,5.620418017693019,0,4.75559270118239,5.495235530254625,2,3,5,8.106666666666667,0
125.0,6.0,1,6.0,1.1686625818677978,1,4,2,7.9,0
89.0,7.426747072804449,0,0.0,2.2436387656702834,4,1,0,7.703333333333333,0
102.0,5.838837473169814,0,5.087918584110216,5.833722055660669,4,1,3,6.35,1
101.0,7.0,1,2.0,10.0,0,2,3,6.5,1
115.0,10.0,0,3.0722715251975785,10.0,0,2,3,7.079999999999999,1
103.0,5.796922904056984,1,4.498905966848042,5.0,4,2,6,7.055,0
101.0,4.0,0,9.0,6.874162108287969,3,3,6,8.44,0
86.0,9.865514946000452,0,0.0,5.0,5,1,2,6.78,0
106.0,3.38032207210977,1,4.530471696829533,3.0,3,1,1,0.0,1
111.0,4.0,0,4.76430129429394,3.0,2,2,3,7.87,0
104.0,4.70752886619951,0,2.0,5.6095869790934465,3,0,3,4.390000000000001,1
94.0,2.9528255400181003,0,3.861261999828386,6.016498913699884,0,1,1,6.6433333333333335,0
112.0,5.385988792259006,1,3.0,4.236548330110285,2,2,5,3.69,0
100.0,5.639583241899999,1,4.957534159201128,5.156892058652488,2,2,3,8.52,0
85.0,7.478986942376949,1,2.0,10.0,2,2,3,7.09,1
97.0,6.277227703606933,1,0.0,3.2478458428256847,2,1,1,8.574000000000002,0
104.0,4.129365593504303,0,4.144868183135092,3.0,2,2,2,6.74,0
110.0,6.0,0,9.0,8.56736004489387,4,2,6,6.086666666666666,1
118.0,9.0,0,5.2208179645732,7.0,3,2,3,6.6775,0
120.0,6.365314943424153,0,4.308536325581024,3.9365306109252707,2,2,4,6.7075,0
115.0,9.61,0,3.0,8.65213542125701,0,2,4,7.605,0
101.0,3.0,0,4.9615695682437035,4.932442524382111,2,2,3,5.164,1
102.0,4.0,0,4.928833631038689,5.347486881665631,3,1,3,6.08,1
95.0,7.318280997639221,0,5.723441875394116,7.0,5,1,5,5.865,0
103.0,7.0,0,7.0,6.551460347152391,3,2,2,8.146666666666667,0
108.0,10.0,0,3.0,8.0,4,1,3,9.04,1
110.0,5.755028177592749,0,5.0,4.397269364854829,2,2,3,6.376666666666666,0
90.0,2.0,1,9.0,10.0,2,1,3,4.34,1
116.0,9.0,0,5.0,10.0,2,1,6,6.67,0
76.0,6.0,0,3.0,5.0,4,3,2,7.785,1
95.0,10.0,0,3.428543636471346,9.250164651886172,2,2,2,6.796666666666667,0
92.0,8.0,0,6.124362065359442,10.0,2,1,2,6.355,0
107.0,8.0,0,3.725360485601648,7.009469682005701,1,2,2,7.96,0
66.0,8.0,1,3.016838296555232,6.0,5,2,2,7.45,0
97.0,5.783109676520539,1,5.2834188157191555,7.0,2,2,3,5.3566666666666665,0
108.0,2.0,1,5.418424429012774,4.0,1,1,3,5.541666666666667,0
107.0,5.205265040068433,0,2.0,3.4527764631146134,2,1,3,3.365,0
94.0,6.0,1,7.0,7.0,1,4,0,7.2,1
98.0,4.689682725352007,0,8.0,4.838355557470182,3,2,0,4.925,0
101.0,5.267984874122821,1,10.0,7.010773917779019,3,2,2,9.86,0
106.0,4.0,0,3.449418955560585,5.688632474981361,1,0,2,6.5075,0
110.0,10.0,1,4.33553045090423,7.461236729031572,4,1,2,5.28,1
102.0,5.0893601481795905,1,4.447270359223598,5.595371940189553,3,1,3,6.756666666666667,0
107.0,7.0,0,8.0,7.689863278907595,4,2,3,7.54,1
100.0,2.0,1,4.2389540981277705,4.525123137961813,2,2,6,5.1499999999999995,0
115.0,8.0,0,2.492629389753148,4.0,1,2,2,7.676666666666667,0
99.0,3.0,1,4.929560770411111,4.523079430863522,2,2,3,7.37,0
95.0,2.0,0,5.14703679615441,3.7511364008727064,2,2,3,6.68,0
105.0,4.0,1,10.0,5.135394804866657,4,1,2,6.42,0
97.0,5.236555274042409,0,7.0,4.621804106679708,2,4,3,6.24,0
102.0,8.348360570435723,0,3.0,9.0,1,1,4,6.459999999999999,0
101.0,4.171288075171272,1,3.6991623748896245,4.0,3,2,5,6.802000000000001,0
100.0,3.0,0,5.246800025342797,5.0,2,3,4,8.67,1
95.0,1.0,0,3.0,5.0,1,1,3,9.65,1
102.0,5.531023137265713,1,4.687328286465387,5.112457863404746,2,2,3,7.82,0
107.0,3.672088747144848,0,3.5066393696635245,1.0,3,1,2,8.36,0
77.0,8.01946984788415,0,6.992726660180487,5.952920660694177,9,1,3,6.674285714285714,0
98.0,5.390920883300822,0,5.347933577937539,4.671130167169071,3,1,0,7.62,0
104.0,4.439363181537072,1,3.912681656110948,5.638383476877726,2,0,2,6.674285714285714,0
100.0,5.076209532737739,0,8.0,6.1931253865807125,3,2,2,7.95,0
98.0,7.521116467047509,0,6.400520108898718,10.0,2,1,2,4.19,0
99.0,2.0,0,5.0,5.1167129538478875,2,2,6,6.6525,0
104.0,3.9356540985630737,1,4.0,1.0,2,2,1,5.508,0
101.0,5.421414708444249,1,5.426415565123616,5.132164532823001,3,1,0,6.77,1
84.0,1.0,0,3.9475418134764695,4.0,2,1,3,6.79,0
96.0,7.00520413277269,0,5.805360718897937,9.0,3,1,2,8.97,1
96.0,7.0,1,10.0,9.0,9,1,4,6.4,1
95.0,4.0,0,5.294511027675583,4.462473533652318,2,1,0,8.86,0
95.0,5.0,1,6.107376883271165,4.230506833698703,3,4,5,6.236666666666667,0
117.0,8.663414128601687,1,6.386731343043486,6.0,5,1,3,7.071428571428571,1
87.0,3.8799913310819463,1,4.6019019441549815,7.109028662617341,3,1,2,5.359999999999999,1
116.0,5.981417561075737,0,4.0,5.14120459314379,2,2,6,6.63,0
91.0,3.0,1,8.666962127274122,8.0,3,1,0,6.8180000000000005,1
105.0,5.0,1,7.0,6.467727198885459,3,1,2,5.3,1
120.0,5.468329454565698,1,6.0,7.0242595381912025,3,0,4,6.647999999999999,1
78.0,3.402674972783167,1,7.0,10.0,4,1,6,8.85,0
111.0,3.1221668600477344,0,9.0,9.659211289911926,1,1,6,8.44,0
102.0,4.748757774117053,1,10.0,6.633713410026189,3,2,2,7.3500000000000005,0
100.0,5.310049620522079,0,4.835600247768287,5.158248251960835,2,2,3,7.28,0
96.0,2.45826598280032,1,3.140807603860676,1.0,3,1,2,7.296666666666667,0
104.0,5.0,1,4.118355851057871,6.107335872780014,3,2,6,8.08,0
106.0,7.0,0,4.21795587461456,4.0,3,2,2,6.46,0
97.0,4.212342986498232,0,2.0,7.0,1,1,3,7.164,1
93.0,1.0,0,0.0,2.1040908565632126,1,1,3,6.739999999999999,0
123.0,1.0,1,8.0,2.0,1,1,3,7.331999999999999,0
96.0,1.0,0,7.0,4.442092007117688,3,0,2,9.45,0
92.0,3.0,1,10.0,6.133929852070661,4,1,2,7.363333333333334,0
91.0,4.035840377881829,0,6.0,8.063642672826186,3,1,5,6.597999999999999,0
94.0,7.01575556863521,1,5.499106464792895,10.0,3,0,3,9.17,0
112.0,5.730189188092144,1,4.642256867455856,2.0,4,1,3,6.287999999999999,0
105.0,7.0,0,3.789368020024849,5.0,0,4,3,7.39,0
99.0,9.082071176316376,0,7.371718087284602,9.0,5,1,2,6.88,1
105.0,4.0,0,4.2018941426409455,5.971499407975475,1,2,3,6.38,1
105.0,4.353071128279776,0,10.0,7.7650850626868,4,1,2,6.22,1
106.0,3.655196425233008,0,3.919705119570569,1.0,3,2,2,6.12,0
99.0,5.401674862526761,0,4.801342947528987,5.203434784679555,3,1,3,6.782643064686855,0
94.0,6.0,1,5.930940972800851,4.586377667534432,5,1,3,9.85,0
93.0,6.026924247161116,0,3.0,2.2194771695500126,1,4,1,7.21,0
104.0,3.4135612940175157,1,3.8181461445939853,5.0,0,2,3,7.108,0
104.0,5.078840923659808,1,2.0,5.535270887085742,2,2,6,5.403333333333333,0
100.0,5.091507006722463,0,4.643281159889689,5.286182130150035,3,1,2,6.8374999999999995,0
104.0,5.372309691186491,1,4.630402133272614,6.190058674347629,3,1,3,7.97,1
115.0,6.560313864983293,1,2.0,5.0,2,1,3,7.53,1
99.0,5.755846891735459,0,3.0,3.979126210868543,2,1,1,8.0,0
104.0,5.573954184504608,0,4.616861625617485,6.1863124467954975,4,0,2,6.465,1
109.0,6.0,1,0.01511523758197697,2.0,0,3,2,6.695,0
109.0,9.0,0,4.232835808798505,8.0,4,0,2,7.03,1
98.0,3.0,0,5.312355448978327,4.844778622458204,3,1,3,8.37,1
112.0,6.373139811561991,0,5.794296724841736,3.7128428133618225,2,4,4,6.758571428571429,0
105.0,9.811003829797219,0,8.0,3.219646901665161,8,2,3,8.605,0
95.0,7.149551528676973,1,5.573271360847649,9.0,2,2,3,9.83,0
110.0,2.0,0,4.559173693497037,3.9357301088740115,2,2,4,6.464,1
108.0,10.0,1,4.039706216855912,7.373226647792116,3,2,4,8.424999999999999,0
110.0,3.0,1,3.0475479684580336,5.839990542052693,0,1,3,4.446666666666666,1
101.0,4.666225036318231,0,5.166901358617569,5.173431395455122,2,1,0,5.72,1
118.0,1.1439303413784607,0,7.0,2.0,2,1,1,5.8,1
108.0,4.903228398776442,1,3.9458495183499274,6.0,3,2,6,8.294999999999998,1
96.0,5.138826806588966,1,4.827833384239092,5.430431114544572,2,2,3,7.57,0
75.0,2.3395469326058276,0,4.087860513472734,4.0,3,2,2,6.9275,0
90.0,7.317172987168284,0,6.58079661983934,10.0,2,1,1,6.67,0
91.0,4.0,1,4.0,5.0,3,1,3,6.84,0
102.0,6.9651160527136255,1,4.478319688296743,6.007438217238175,5,1,6,8.79,0
93.0,4.888288863510944,0,4.609942893681168,6.281769914514989,3,1,2,8.12,0
99.0,4.992430851306068,0,1.0,4.422009774553029,1,1,3,7.875,0
94.0,6.582966847574831,1,5.886609032048732,4.379664626339714,4,1,0,8.33,0
97.0,6.059845926945766,0,5.0,9.0,2,2,6,8.43,0
83.0,4.391060766813496,0,5.036499966327497,7.550868123619583,4,0,0,9.61,1
100.0,1.0,1,7.410675093336259,7.0,1,1,4,5.42,0
73.0,0.0,0,7.0,4.0,2,4,4,6.323333333333334,1
78.0,4.20220902074664,0,2.0,5.0,2,1,1,4.885,0
91.0,3.0,0,0.0,2.1736557409920216,3,1,2,6.550000000000001,1
86.0,5.0,0,2.8567949124637266,7.0,1,2,3,6.23,0
108.0,4.341217885201264,1,4.433332578324933,2.0,3,3,2,6.14,1
100.0,3.0,1,5.114520567818396,5.027024291726487,2,1,2,9.29,1
95.0,3.0,0,4.0,3.371679540120379,2,1,1,6.048,0
91.0,6.442590464617371,1,6.644314967904847,4.625588865828149,5,1,0,7.7700000000000005,0
104.0,3.0,0,4.025928274175598,2.0,3,1,2,4.69,0
97.0,8.814345543958492,0,6.23336880029332,4.0,9,1,4,6.710000000000001,1
101.0,8.0,0,4.0,6.117802512085856,3,2,3,7.364000000000002,0
103.0,4.590207893996308,0,9.0,7.784269726821855,3,1,4,7.94,0
103.0,6.0,1,5.326483523624848,5.658537695816182,2,3,3,6.93,1
112.0,6.0,0,7.27920786993317,3.196916397895272,5,1,0,6.797999999999999,1
96.0,1.0,1,4.882452582117633,3.66880407236129,2,1,3,6.995,0
116.0,1.8446444303402352,1,8.0,5.0,3,1,5,5.94,1
98.0,5.023329225877376,1,8.0,4.827068465846402,3,2,0,5.41,0
100.0,4.78362461347735,1,4.89977044590653,5.0,2,2,3,3.483333333333333,0
62.0,5.541492616690942,1,0.0,4.0,4,3,3,8.21,0
113.0,3.0,0,3.9576440196691216,4.735002384409597,2,2,6,8.08,1
99.0,3.0,0,4.755737551749348,4.17283024110808,2,1,2,3.21,0
95.0,3.0,0,5.116341318706823,5.0,2,2,3,8.99,0
86.0,9.0,0,4.686094629913146,8.172081499357144,4,2,2,5.2299999999999995,0
92.0,2.7159107048993114,0,3.8186971330221233,2.0,3,2,2,5.669999999999999,0
98.0,4.0,1,0.0,3.1855896616274837,1,1,3,5.39,0
98.0,2.0,0,4.0,4.383943233670436,2,2,5,5.66,0
100.0,5.004274778105472,0,5.059614300566828,4.954187012893426,3,1,1,5.8,0
105.0,3.9484698716377906,0,4.009570012665051,2.0,3,1,2,4.76,0
101.0,8.0,1,7.0,5.939884559416052,3,2,0,8.379999999999999,0
126.0,8.114198341318644,0,6.003097645984603,3.1167653928568946,5,1,3,6.1066666666666665,1
90.0,8.0,0,4.730139038726239,8.482208039786734,4,2,2,5.84,1
123.0,6.172495261194115,0,5.299951981626119,2.0,3,1,1,5.905,0
109.0,3.051095040293344,1,3.2328972692011284,4.0,1,2,6,5.59,0
103.0,3.6776592456945174,1,4.337188246519979,4.0,2,1,2,1.85,0
100.0,9.272476711321321,1,4.0,3.0,8,1,3,9.49,1
105.0,3.276386902660981,0,8.0,2.0,3,2,1,5.775,0
104.0,9.0,0,4.339822648106001,6.70945304937532,4,1,2,6.02,0
90.0,1.0,0,6.259941802718611,3.152283238082216,4,1,3,9.15,0
101.0,10.0,1,4.862908081371565,6.52639295854004,3,2,0,8.47,0
86.0,4.608842290246098,0,5.152585075265797,5.988487292086251,3,1,1,8.1,0
102.0,5.994499447081623,1,5.010508426017591,7.0,3,2,3,8.53,1
56.0,2.9147211471120045,0,5.841827193407994,7.750484075409771,3,1,0,7.878,0
97.0,6.378493625976908,0,1.0,3.0,2,1,0,8.515,0
98.0,5.200435907624094,0,5.189811791414041,4.597596870835419,2,2,1,6.260000000000001,0
101.0,5.057418587086122,1,5.0,4.911713551687967,2,2,3,5.595714285714286,0
98.0,5.353814524490389,0,7.0,4.479555799769388,2,4,3,5.59,0
105.0,3.2417451594663724,1,3.6251677848372488,5.573544418537784,0,1,2,5.98,0
108.0,2.0,0,7.8022693333819895,0.26685049138612804,5,1,3,8.49,0
100.0,5.522516568279258,0,4.6431978704615915,5.6031586041081685,3,1,3,9.12,0
100.0,5.5968066208133,1,4.79351690709138,5.292599036816412,2,2,3,8.69,0
117.0,7.0,0,7.0,9.976301522744569,1,1,5,9.015,0
101.0,4.9523669287715535,0,4.376447193596512,5.573497827289216,2,2,4,7.33,0
112.0,5.325473234768332,0,5.0151713880816935,3.0,3,1,0,8.01,1
89.0,6.0,0,5.084722132177681,6.33375371644285,3,2,1,7.050000000000001,0
75.0,1.0,0,8.0,4.0,5,2,1,6.59,1
115.0,10.0,0,2.9770361398713305,2.0,4,1,0,3.71,0
98.0,6.118847917445841,0,1.0,4.219697315627,3,1,3,7.3575,0
92.0,4.0,1,5.0,6.68,1,1,1,6.1425,0
99.0,5.692221334079637,1,4.979963010933698,5.043858937607649,3,2,3,7.425000000000001,0
110.0,5.765630920269356,0,4.996589192188267,5.254868455970616,3,1,2,7.07,1
97.0,5.971337922656314,0,5.1759929487275045,7.0,2,2,3,7.2700000000000005,0
94.0,4.925490906753417,1,4.600398166693235,7.045196912584181,3,1,2,8.72,1
115.0,4.863995410279962,0,3.2930370984024684,4.948067320553784,1,1,4,6.72875,0
107.0,5.457436779116307,1,4.637839368371139,4.779564894589196,2,2,3,7.6000000000000005,0
81.0,10.0,0,1.0,4.0,4,4,0,6.400000000000001,0
120.0,4.87715201114986,0,4.6523342777464585,2.0,2,1,1,4.37,1
100.0,5.064817940914931,1,3.0,4.273341819308152,2,2,3,4.75,0
91.0,4.0,1,6.652626414390934,3.5035946846516204,2,4,2,6.473333333333334,0
97.0,6.212385593306916,0,2.0,5.5,2,1,2,6.2475000000000005,0
89.0,2.859322421056028,1,2.0,6.384622182457818,0,1,2,6.8100000000000005,0
92.0,8.0,1,9.0,7.546016861335303,4,2,0,6.6499999999999995,0
100.0,5.392286998544144,1,5.194688660351925,4.750896958357307,2,4,5,5.63,0
100.0,6.761090846412934,0,6.189533340270735,5.0,2,4,1,9.52,1
104.0,1.0,1,4.0,1.0,3,1,2,4.85,1
95.0,1.942027063592711,0,2.3880539543714008,1.0,3,0,2,8.04,0
118.0,6.0,1,5.0,6.127342767266157,0,3,5,9.45,0
103.0,4.317638266914173,1,4.379757377130044,3.0,2,2,2,5.39,0
106.0,2.0,1,4.169933739293274,2.0,2,2,2,8.28,1
117.0,3.0,0,10.0,0.7810451452849634,4,4,3,6.035,1
106.0,7.0,1,4.745606399277058,6.481945467319942,3,2,3,7.361666666666667,1
91.0,9.0,0,2.0,9.0,1,1,1,5.71,0
98.0,10.0,0,9.0,3.0,5,4,4,5.223333333333334,0
98.0,7.580141777896909,1,1.0,4.5800751531522295,5,1,6,7.95,0
110.0,3.3143935382189227,1,3.142648431573008,1.0,3,2,5,7.412000000000001,0
87.0,2.0,0,0.0,1.8892390392428844,4,1,3,7.575999999999999,1
131.0,7.65770369861994,0,0.0,2.893148736071929,2,0,3,9.41,0
92.0,5.0,0,10.0,9.0,4,3,3,6.69,0
102.0,5.163772361209876,0,2.0,5.140676557334016,2,2,6,5.8125,0
101.0,4.896587748780469,0,4.0,5.706563605017237,2,1,4,6.085,0
60.0,1.162217698075711,1,3.9126312720763643,8.482281126127232,0,2,1,7.18,0
103.0,5.545257103485408,0,4.898856925518832,5.9702359953493165,3,2,3,7.634,1
95.0,4.31386628519639,0,4.860275597995258,6.179506356775292,3,2,3,4.3533333333333335,1
111.0,4.0,1,9.0,3.0,4,1,2,7.87,0
101.0,5.037729122460245,0,3.0,6.64,1,1,1,7.609999999999999,1
98.0,3.763385917526982,0,10.0,8.0,4,2,4,7.040000000000001,1
108.0,2.865085637759293,1,7.0,1.0,3,2,2,6.45,0
105.0,4.32892861415079,0,9.0,7.327456805810115,3,1,2,5.43,1
116.0,4.5171081844169905,1,3.9245654634292855,3.0,3,1,2,5.81,1
114.0,6.208981269593824,0,5.2755336556510635,4.934696448233122,3,1,2,7.56,1
105.0,5.178092674645605,1,4.6316456794744205,6.0,3,1,3,7.188,1
89.0,8.0,0,3.0,2.9251969994924707,4,4,3,6.85,0
107.0,8.0,1,4.0,4.0,3,1,1,6.8725000000000005,0
89.0,5.112705601691175,0,5.710077357723705,6.0,3,1,0,5.908333333333334,0
91.0,9.0,0,4.3672348743128495,8.233394730911161,3,2,1,8.84,0
102.0,4.695789363418061,0,7.0,6.74919903695344,2,1,2,9.41,0
110.0,4.0,0,6.7184020829058895,4.0,0,4,4,5.646666666666666,0
93.0,5.357325378054611,0,0.0,4.555093585182107,2,1,3,7.225,0
111.0,0.0,0,9.0,2.0,0,1,0,7.203333333333333,0
122.0,10.0,0,2.907624603122894,2.0,4,2,2,7.17,1
109.0,2.5317127553388907,0,6.0,2.0,2,1,1,7.859999999999999,0
94.0,3.0,0,5.85701780422211,5.0,2,1,0,7.9,0
122.0,10.0,0,2.0,0.0,5,2,0,5.18,1
104.0,4.946283216281799,0,7.0,6.464302214546432,3,2,2,6.4075,1
120.0,8.0,1,5.122967740237822,4.156560819492437,2,1,1,6.956,0
97.0,6.0,1,5.413886055677914,10.0,2,1,5,6.695,0
85.0,2.5124215956987292,0,5.0,8.0,0,2,3,6.994999999999999,0
101.0,8.0,1,3.0,5.528954409034,2,4,3,6.0775,1
102.0,5.417383573577958,0,5.216133531299665,5.520740691773746,3,1,1,7.1499999999999995,1
102.0,5.041133007429298,0,4.129344269387623,5.6758362447674,3,1,4,6.97,0
108.0,3.9011837351914096,0,3.75022658176108,6.636241660612349,1,2,5,6.13,1
100.0,5.547441297116656,1,3.0,4.959024392992253,2,1,3,8.084999999999999,0
104.0,3.2948879644066267,0,6.0,3.0,3,2,2,6.4075,1
102.0,5.242611994810286,1,5.204184139369769,5.297439248904535,3,1,1,6.0975,1
116.0,9.0,0,8.0,7.0,4,0,1,6.84,0
100.0,5.396464694413247,1,9.0,6.009262432504734,3,3,3,8.49,0
100.0,8.0,1,7.0,6.0,4,2,2,4.8025,0
87.0,1.0,1,2.0,1.0,2,2,2,5.973333333333334,0
100.0,7.0,0,5.545128372373586,7.0,3,1,0,7.34,1
101.0,4.486924903368738,0,3.0,5.200205800806941,1,2,3,7.085000000000001,0
101.0,3.0,0,4.827799704189008,5.280835944591512,2,1,3,7.75,1
97.0,6.095153961084307,0,5.360684241918783,5.0,2,1,0,9.17,0
95.0,6.372187636412114,0,6.0,4.0,4,1,0,6.208333333333333,0
93.0,2.0,0,5.9631556274663176,7.0,2,1,2,6.25,1
103.0,8.0,0,8.0,8.0,4,1,2,8.084285714285715,0
102.0,5.471474194599001,0,10.0,6.080118593428711,3,4,3,7.777499999999999,0
88.0,10.0,0,2.8533807001833473,10.0,0,2,0,8.99,0
101.0,4.0,1,7.293750510041107,3.0888010598530187,5,1,0,7.4375,1
101.0,4.170295298296168,1,4.726959653107599,4.0,0,4,3,7.09,0
95.0,6.6515390696266685,1,0.0,3.0,3,1,2,6.4719999999999995,0
94.0,6.479062030745521,0,5.932346859857244,10.0,3,1,2,5.37,1
92.0,2.0,0,5.507147786261452,5.0,1,1,2,7.824999999999999,0
104.0,3.7989903807874725,0,4.123148762329322,2.0,2,2,2,5.276000000000001,0
103.0,2.0,1,5.0,5.543186600962379,1,2,3,9.54,1
102.0,4.0,0,9.0,6.0229762914792815,3,1,0,5.878571428571428,1
97.0,5.243231524345042,0,5.41368584980826,4.332561202181147,2,1,0,6.213333333333334,0
111.0,3.4885946156385046,1,3.596070066220669,1.0,3,1,2,4.09,0
99.0,4.902012555135165,1,9.0,10.0,2,2,5,5.07,0
113.0,6.85,0,3.335194321608597,1.0,3,2,2,7.0249999999999995,0
99.0,5.490460024586842,0,8.0,5.693562849400131,3,2,0,9.06,0
92.0,2.0,0,3.7518846312336365,5.4728489198588015,0,2,3,7.300000000000001,0
74.0,0.8422344943024953,0,1.5282809958732528,4.0,4,1,6,8.15,0
88.0,5.992811434390163,0,8.0,10.0,3,2,3,6.62,0
106.0,9.23,0,4.032658515303158,7.194485979154679,4,0,2,8.76,0
73.0,10.0,1,1.3647108316852226,3.0,7,2,1,6.3066666666666675,0
90.0,10.0,0,8.211420048117116,4.934552866046918,9,3,3,7.74,1
120.0,6.523682916687484,0,4.801766778717376,4.885171809594027,3,1,2,8.53,1
107.0,5.0,1,9.0,4.0,4,2,2,8.799999999999999,0
117.0,5.54092178107409,0,4.0,3.641123340202025,1,2,3,7.16,0
99.0,0.7185004877973498,1,10.0,1.0,4,2,1,6.12,0
103.0,3.298314717641304,0,3.8547320749494958,1.0,3,2,2,6.3,0
